Fallen Empires,C,Hymn to Tourach (2),0.1
Fate Reforged,C,Arashin Cleric,0.01
Fate Reforged,C,Blossoming Sands,0.01
Fate Reforged,U,Dark Deal,0.1
Fate Reforged,C,Gurmag Angler,0.05
Fate Reforged,C,Jungle Hollow,0.06
Fate Reforged,U,Mardu Shadowspear,0.01
Fate Reforged,U,Reality Shift,0.02
Fate Reforged,U,Renowned Weaponsmith,0.06
Fate Reforged,C,Swiftwater Cliffs,0.05
Fate Reforged,C,Temur Battle Rage,0.1
Fate Reforged,C,Thornwood Falls,0.05
Fate Reforged,C,Tranquil Cove,0.05
Fate Reforged,C,Typhoid Rats,0.01
Fate Reforged,U,Valorous Stance,0.05
Fate Reforged,U,Wild Slash,0.05
Fate Reforged,C,Wind-Scarred Crag,0.05
Fifth Dawn,U,Arcbound Wanderer,0.06
Fifth Dawn,U,Blasting Station,2.0
Fifth Dawn,U,Channel the Suns,0.16
Fifth Dawn,U,Composite Golem,0.06
Fifth Dawn,C,Condescend,0.1
Fifth Dawn,C,Conjurer's Bauble,0.05
Fifth Dawn,C,Cranial Plating,0.19
Fifth Dawn,U,Energy Chamber,0.25
Fifth Dawn,U,Ensouled Scimitar,0.06
Fifth Dawn,U,Eternal Witness,3.8
Fifth Dawn,U,Eyes of the Watcher,0.06
Fifth Dawn,U,Ferropede,0.02
Fifth Dawn,U,Gemstone Array,0.5
Fifth Dawn,U,Grafted Wargear,0.2
Fifth Dawn,U,Grinding Station,0.25
Fifth Dawn,U,Guardian Idol,0.07
Fifth Dawn,U,Krark-Clan Ironworks,5.0
Fifth Dawn,U,Lantern of Insight,1.75
Fifth Dawn,U,Magma Jet,0.1
Fifth Dawn,C,Mana Geyser,0.05
Fifth Dawn,C,Myr Servitor,0.02
Fifth Dawn,U,Night's Whisper,0.25
Fifth Dawn,C,Opaline Bracers,0.06
Fifth Dawn,U,Paradise Mantle,0.5
Fifth Dawn,C,Pentad Prism,0.05
Fifth Dawn,U,Relentless Rats,1.25
Fifth Dawn,C,Serum Visions,1.25
Fifth Dawn,U,Skullcage,0.06
Fifth Dawn,U,Skyhunter Skirmisher,0.06
Fifth Dawn,C,Spark Elemental,0.1
Fifth Dawn,U,Steelshaper's Gift,2.75
Fifth Dawn,C,Wayfarer's Bauble,0.05
Future Sight,U,Arc Blade,0.05
Future Sight,U,Arcanum Wings,0.05
Future Sight,C,Augur of Skulls,0.09
Future Sight,U,Aven Mindcensor,0.5
Future Sight,U,Centaur Omenreader,0.05
Future Sight,U,Chronomantic Escape,0.12
Future Sight,U,Dakmor Salvage,0.5
Future Sight,U,Delay,0.6
Future Sight,U,Dryad Arbor,5.5
Future Sight,U,Fleshwrither,0.05
Future Sight,U,Haze of Rage,0.15
Future Sight,C,Homing Sliver,0.05
Future Sight,C,Llanowar Augur,0.06
Future Sight,U,Llanowar Mentor,0.05
Future Sight,U,Llanowar Reborn,0.02
Future Sight,C,Logic Knot,0.2
Future Sight,U,Lost Auramancers,0.05
Future Sight,U,Mystic Speculation,0.5
Future Sight,U,Nacatl War-Pride,0.1
Future Sight,U,Narcomoeba,1.0
Future Sight,C,Patrician's Scorn,0.01
Future Sight,U,Pooling Venom,0.1
Future Sight,U,Ravaging Riftwurm,0.02
Future Sight,U,Reality Strobe,0.1
Future Sight,U,Riftsweeper,0.08
Future Sight,U,Shivan Sand-Mage,0.1
Future Sight,U,Sliversmith,0.07
Future Sight,U,Snake Cult Initiation,0.02
Future Sight,C,Sprout Swarm,0.1
Future Sight,U,Street Wraith,4.0
Future Sight,U,Stronghold Rats,0.1
Future Sight,U,Sword of the Meek,3.25
Future Sight,U,Tolaria West,1.5
Future Sight,U,Utopia Mycon,1.0
Future Sight,C,Virulent Sliver,0.15
Gatecrash,U,Aetherize,0.06
Gatecrash,C,Basilica Screecher,0.01
Gatecrash,U,Boros Charm,1.75
Gatecrash,U,Boros Elite,0.05
Gatecrash,U,Burning-Tree Emissary,0.05
Gatecrash,U,Cartel Aristocrat,0.01
Gatecrash,C,Contaminated Ground,0.01
Gatecrash,U,Duskmantle Guildmage,0.1
Gatecrash,U,Experiment One,0.3
Gatecrash,C,Foundry Street Denizen,0.05
Gatecrash,U,Guardian of the Gateless,0.05
Gatecrash,U,Illness in the Ranks,0.02
Gatecrash,C,Ivy Lane Denizen,0.01
Gatecrash,C,Naturalize,0.01
Gatecrash,U,Orzhov Charm,0.02
Gatecrash,C,Paranoid Delusions,0.01
Gatecrash,U,Rapid Hybridization,0.1
Gatecrash,C,Shadow Alley Denizen,0.01
Gatecrash,U,Simic Charm,0.1
Gatecrash,C,Simic Guildgate,0.05
Gatecrash,U,Skullcrack,0.5
Gatecrash,C,Spire Tracer,0.01
Gatecrash,U,Tower Defense,0.05
Gatecrash,U,Vizkopa Guildmage,0.1
Gatecrash,U,Wasteland Viper,0.01
Gatecrash,U,Wight of Precinct Six,0.05
Guildpact,U,AEtherplasm,0.02
Guildpact,U,Agent of Masks,0.05
Guildpact,U,Electrolyze,0.16
Guildpact,U,Gelectrode,0.1
Guildpact,C,Gruul Turf,0.06
Guildpact,U,Hissing Miasma,0.02
Guildpact,C,Izzet Signet,0.07
Guildpact,U,Mortify,0.09
Guildpact,C,Orzhov Basilica,0.05
Guildpact,C,Pillory of the Sleepless,0.05
Guildpact,U,Primeval Light,0.06
Guildpact,C,Repeal,0.05
Guildpact,U,Shattering Spree,7.0
Guildpact,C,Silhana Ledgewalker,0.05
Guildpact,C,Skarrgan Pit-Skulk,0.02
Guildpact,U,Souls of the Faultless,0.5
Homelands,U,Ghost Hounds,0.06
Homelands,C,Merchant Scroll,1.0
Homelands,U,Sengir Autocrat,0.1
Homelands,C,Serrated Arrows,0.05
Hour of Devastation,U,Abrade,1.01
Hour of Devastation,U,Chandra's Defeat,0.05
Hour of Devastation,C,Cinder Barrens,0.05
Hour of Devastation,U,Doomfall,0.05
Hour of Devastation,U,Dunes of the Dead,0.02
Hour of Devastation,U,Hashep Oasis,0.06
Hour of Devastation,U,Ifnir Deadlands,0.05
Hour of Devastation,U,Ipnu Rivulet,0.06
Hour of Devastation,U,Obelisk Spider,0.15
Hour of Devastation,U,Ramunap Ruins,0.15
Hour of Devastation,U,Shefet Dunes,0.06
Hour of Devastation,U,Sunscourge Champion,0.05
Hour of Devastation,U,Supreme Will,0.45
Hour of Devastation,U,Torment of Scarabs,0.1
Ice Age,U,Anarchy,0.02
Ice Age,C,Brainstorm,0.26
Ice Age,C,Counterspell,0.5
Ice Age,U,Dance of the Dead,1.5
Ice Age,C,Dark Ritual,0.25
Ice Age,U,Demonic Consultation,0.09
Ice Age,U,Essence Vortex,0.06
Ice Age,U,Fire Covenant,0.1
Ice Age,U,Forgotten Lore,0.06
Ice Age,C,Fyndhorn Elves,0.25
Ice Age,U,Glacial Chasm,1.5
Ice Age,C,Hydroblast,0.1
Ice Age,U,Icequake,0.15
Ice Age,U,Icy Manipulator,0.2
Ice Age,C,Incinerate,0.05
Ice Age,C,Island (2),0.02
Ice Age,U,Jeweled Amulet,0.3
Ice Age,U,Knight of Stromgald,0.06
Ice Age,C,Mountain (1),0.02
Ice Age,C,Mystic Remora,0.38
Ice Age,U,Nature's Lore,0.25
Ice Age,C,Orcish Lumberjack,0.06
Ice Age,U,Order of the White Shield,0.06
Ice Age,U,Pit Trap,0.06
Ice Age,C,Plains (1),0.02
Ice Age,C,Plains (2),0.02
Ice Age,C,Plains (3),0.02
Ice Age,C,Pyroblast,0.3
Ice Age,U,Pyroclasm,0.1
Ice Age,U,Sleight of Mind,0.06
Ice Age,C,Snow-Covered Forest,0.1
Ice Age,C,Snow-Covered Island,0.75
Ice Age,C,Snow-Covered Mountain,1.0
Ice Age,C,Snow-Covered Plains,0.1
Ice Age,C,Snow-Covered Swamp,0.2
Ice Age,C,Swamp (1),0.02
Ice Age,C,Swamp (2),0.02
Ice Age,C,Swamp (3),0.02
Ice Age,U,Swords to Plowshares,0.85
Ice Age,U,Urza's Bauble,0.05
Ice Age,C,Wild Growth,0.05
Ice Age,U,Zuran Orb,0.75
Innistrad,C,Ambush Viper,0.01
Innistrad,C,Ancient Grudge,0.05
Innistrad,C,Avacyn's Pilgrim,0.05
Innistrad,U,Bitterheart Witch,0.02
Innistrad,C,Bloodcrazed Neonate,0.01
Innistrad,U,Boneyard Wurm,0.06
Innistrad,C,Caravan Vigil,0.06
Innistrad,U,Cellar Door,0.01
Innistrad,U,Curiosity,0.02
Innistrad,C,Curse of the Bloody Tome,0.06
Innistrad,U,Curse of the Nightly Hunt,0.01
Innistrad,C,Curse of the Pierced Heart,0.05
Innistrad,C,Delver of Secrets,0.5
Innistrad,C,Deranged Assistant,0.05
Innistrad,U,Diregraf Ghoul,0.05
Innistrad,U,Disciple of Griselbrand,0.02
Innistrad,U,Dissipate,0.05
Innistrad,C,Dream Twist,0.06
Innistrad,U,Fiend Hunter,0.05
Innistrad,U,Full Moon's Rise,0.05
Innistrad,U,Gatstaf Shepherd,0.01
Innistrad,U,Ghost Quarter,0.5
Innistrad,C,Ghoulcaller's Bell,0.01
Innistrad,C,Ghoulcaller's Chant,0.02
Innistrad,C,Ghoulraiser,0.01
Innistrad,C,Gnaw to the Bone,0.05
Innistrad,C,Infernal Plunge,0.05
Innistrad,U,Inquisitor's Flail,0.05
Innistrad,U,Intangible Virtue,0.05
Innistrad,U,Into the Maw of Hell,0.02
Innistrad,U,Invisible Stalker,0.1
Innistrad,U,Mask of Avacyn,0.15
Innistrad,U,Memory's Journey,0.01
Innistrad,C,Mulch,0.02
Innistrad,U,Murder of Crows,0.02
Innistrad,C,Prey Upon,0.01
Innistrad,U,Rakish Heir,0.02
Innistrad,U,Rally the Peasants,0.01
Innistrad,U,Reckless Waif,0.05
Innistrad,C,Shimmering Grotto,0.01
Innistrad,C,Spectral Flight,0.01
Innistrad,U,Spider Spawning,0.05
Innistrad,C,Think Twice,0.06
Innistrad,C,Traitorous Blood,0.01
Innistrad,C,Travel Preparations,0.01
Innistrad,U,Trepanation Blade,0.12
Innistrad,U,Unburial Rites,0.05
Innistrad,C,Vampiric Fury,0.01
Innistrad,C,Victim of Night,0.05
Innistrad,C,Walking Corpse,0.01
Invasion,C,Armadillo Cloak,0.05
Invasion,U,Aura Shards,8.0
Invasion,U,Backlash,0.1
Invasion,U,Cauldron Dance,0.1
Invasion,U,Chaotic Strike,0.07
Invasion,U,Chromatic Sphere,0.16
Invasion,U,Elfhame Palace,0.06
Invasion,U,Elfhame Sanctuary,0.08
Invasion,C,Exclude,0.1
Invasion,U,Fact or Fiction,0.26
Invasion,U,Fires of Yavimaya,0.05
Invasion,C,Harrow,0.05
Invasion,U,Heroes' Reunion,0.1
Invasion,C,Holy Day,0.02
Invasion,C,Island (1),0.07
Invasion,C,Island (2),0.05
Invasion,C,Island (3),0.05
Invasion,C,Island (4),0.05
Invasion,U,Manipulate Fate,0.2
Invasion,C,Mountain (1),0.02
Invasion,C,Opt,1.0
Invasion,U,Plague Spitter,0.02
Invasion,C,Plains (1),0.05
Invasion,C,Plains (4),0.05
Invasion,C,Probe,0.06
Invasion,U,Salt Marsh,0.06
Invasion,U,Scouting Trek,0.1
Invasion,U,Shivan Harvest,0.1
Invasion,U,Shivan Oasis,0.12
Invasion,U,Sterling Grove,5.0
Invasion,C,Swamp (1),0.03
Invasion,C,Swamp (3),0.03
Invasion,C,Swamp (4),0.05
Invasion,U,Tangle,1.5
Invasion,U,Urborg Volcano,0.06
Invasion,U,Wash Out,0.15
Ixalan,U,Adanto Vanguard,0.05
Ixalan,U,Bishop of the Bloodstained,0.06
Ixalan,U,Call to the Feast,0.06
Ixalan,U,Charging Monstrosaur,0.06
Ixalan,U,Chart a Course,0.2
Ixalan,C,Commune with Dinosaurs,0.05
Ixalan,U,Deadeye Plunderers,0.05
Ixalan,U,Deeproot Waters,0.05
Ixalan,U,Dire Fleet Captain,0.06
Ixalan,U,Drover of the Mighty,0.15
Ixalan,C,Duress,0.06
Ixalan,U,Duskborne Skymarcher,0.05
Ixalan,U,Favorable Winds,0.05
Ixalan,U,Field of Ruin,0.15
Ixalan,U,Fiery Cannonade,0.1
Ixalan,U,Inspiring Cleric,0.02
Ixalan,U,Ixalan's Binding,0.1
Ixalan,C,Ixalli's Diviner,0.06
Ixalan,U,Kitesail Freebooter,0.15
Ixalan,U,Kumena's Speaker,0.06
Ixalan,U,Lightning-Rig Crew,0.02
Ixalan,U,Lightning Strike,0.05
Ixalan,U,Lookout's Dispersal,0.05
Ixalan,U,Makeshift Munitions,0.05
Ixalan,U,Merfolk Branchwalker,0.1
Ixalan,C,Opt,0.15
Ixalan,U,Otepec Huntmaster,0.15
Ixalan,U,Perilous Voyage,0.05
Ixalan,U,Pillar of Origins,0.06
Ixalan,C,Pounce,0.06
Ixalan,C,Queen's Commission,0.06
Ixalan,U,Raging Swordtooth,0.05
Ixalan,U,Raiders' Wake,0.05
Ixalan,U,Ranging Raptors,0.15
Ixalan,U,Raptor Hatchling,0.1
Ixalan,U,Rigging Runner,0.1
Ixalan,C,River Heralds' Boon,0.05
Ixalan,U,River Sneak,0.06
Ixalan,U,Ruthless Knave,0.05
Ixalan,U,Savage Stomp,0.05
Ixalan,U,Sentinel Totem,0.01
Ixalan,U,Shapers of Nature,0.05
Ixalan,U,Sheltering Light,0.05
Ixalan,U,Siren Stormtamer,0.5
Ixalan,U,Sky Terror,0.06
Ixalan,U,Steadfast Armasaur,0.05
Ixalan,C,Stone Quarry,0.05
Ixalan,U,Storm Fleet Aerialist,0.05
Ixalan,U,Tempest Caller,0.05
Ixalan,U,Thundering Spineback,0.05
Ixalan,U,Trove of Temptation,0.02
Ixalan,U,Unclaimed Territory,1.0
Ixalan,U,Verdant Rebirth,0.05
Ixalan,U,Vicious Conquistador,0.06
Ixalan,U,Vineshaper Mystic,0.05
Ixalan,U,Walk the Plank,0.25
Ixalan,U,Wily Goblin,0.06
Ixalan,C,Woodland Stream,0.05
Journey Into Nyx,C,Ajani's Presence,0.02
Journey Into Nyx,U,Banishing Light,0.05
Journey Into Nyx,C,Countermand,0.01
Journey Into Nyx,U,Dakra Mystic,0.05
Journey Into Nyx,U,Disciple of Deceit,0.01
Journey Into Nyx,U,Eidolon of Rhetoric,0.35
Journey Into Nyx,U,Felhide Petrifier,0.05
Journey Into Nyx,U,Hour of Need,0.01
Journey Into Nyx,C,Magma Spray,0.01
Journey Into Nyx,C,Market Festival,0.01
Journey Into Nyx,U,Nyx-Fleece Ram,0.52
Journey Into Nyx,U,Nyx Weaver,0.05
Journey Into Nyx,C,Pharika's Chosen,0.01
Journey Into Nyx,U,Pull from the Deep,0.05
Journey Into Nyx,U,Reviving Melody,0.01
Journey Into Nyx,C,Rouse the Mob,0.01
Journey Into Nyx,C,Satyr Hoplite,0.01
Journey Into Nyx,U,Solidarity of Heroes,0.16
Journey Into Nyx,U,Spite of Mogis,0.02
Journey Into Nyx,C,Triton Shorestalker,0.02
Journey Into Nyx,U,Underworld Coinsmith,0.06
Judgment,U,Anger,1.3
Judgment,U,Battle Screech,2.0
Judgment,U,Brawn,0.1
Judgment,U,Browbeat,0.5
Judgment,U,Cabal Therapy,2.2
Judgment,U,Cephalid Inkshrouder,0.06
Judgment,U,Dwarven Driller,0.1
Judgment,U,Filth,0.15
Judgment,U,Firecat Blitz,0.1
Judgment,C,Flaring Pain,0.02
Judgment,C,Hapless Researcher,0.06
Judgment,U,Krosan Verge,0.1
Judgment,C,Mental Note,0.05
Judgment,U,Planar Chaos,0.15
Judgment,C,Prismatic Strands,0.33
Judgment,U,Riftstone Portal,0.13
Judgment,U,Soulcatchers' Aerie,0.25
Judgment,U,Stitch Together,0.25
Judgment,C,Swirling Sandstorm,0.05
Judgment,U,Unquestioned Authority,0.15
Judgment,U,Web of Inertia,0.08
Judgment,U,Wonder,0.05
Kaladesh,U,Aether Hub,1.15
Kaladesh,U,Aether Meltdown,0.05
Kaladesh,C,Attune with Aether,0.1
Kaladesh,U,Blossoming Defense,1.15
Kaladesh,C,Built to Smash,0.1
Kaladesh,C,Cathartic Reunion,0.05
Kaladesh,U,Ceremonious Rejection,0.1
Kaladesh,U,Chief of the Foundry,0.05
Kaladesh,U,Contraband Kingpin,0.05
Kaladesh,U,Diabolic Tutor,0.05
Kaladesh,U,Essence Extraction,0.06
Kaladesh,U,Fairgrounds Warden,0.06
Kaladesh,C,Flame Lash,0.25
Kaladesh,U,Foundry Inspector,0.15
Kaladesh,U,Glimmer of Genius,0.5
Kaladesh,U,Glint-Nest Crane,0.05
Kaladesh,U,Guardian of the Great Conduit,0.05
Kaladesh,U,Harnessed Lightning,0.5
Kaladesh,U,Harsh Scrutiny,0.06
Kaladesh,C,Larger Than Life,0.05
Kaladesh,U,Longtusk Cub,0.35
Kaladesh,U,Minister of Inquiries,0.06
Kaladesh,C,Prophetic Prism,0.05
Kaladesh,U,Refurbish,0.05
Kaladesh,U,Renegade Firebrand,0.05
Kaladesh,U,Servant of the Conduit,0.25
Kaladesh,U,Servo Exhibition,0.05
Kaladesh,U,Skywhaler's Shot,0.05
Kaladesh,C,Stone Quarry,0.01
Kaladesh,C,Terrain Elemental,0.01
Kaladesh,U,Unlicensed Disintegration,0.15
Kaladesh,U,Veteran Motorist,0.05
Kaladesh,U,Weaponcraft Enthusiast,0.06
Kaladesh,U,Whirler Virtuoso,0.08
Kaladesh,C,Woodland Stream,0.03
Khans of Tarkir,U,Abzan Battle Priest,0.05
Khans of Tarkir,U,Abzan Charm,0.05
Khans of Tarkir,U,Abzan Falconer,0.05
Khans of Tarkir,C,Ainok Bond-Kin,0.05
Khans of Tarkir,C,Cancel,0.01
Khans of Tarkir,U,Despise,0.05
Khans of Tarkir,C,Dismal Backwater,0.05
Khans of Tarkir,C,Feed the Clan,0.03
Khans of Tarkir,U,Frontier Bivouac,0.05
Khans of Tarkir,U,Goblinslide,0.05
Khans of Tarkir,U,Hordeling Outburst,0.05
Khans of Tarkir,U,Icefeather Aven,0.06
Khans of Tarkir,C,Jeskai Banner,0.01
Khans of Tarkir,U,Jeskai Charm,0.05
Khans of Tarkir,C,Jungle Hollow,0.05
Khans of Tarkir,C,Longshot Squad,0.01
Khans of Tarkir,C,Mardu Banner,0.01
Khans of Tarkir,C,Mardu Hateblade,0.01
Khans of Tarkir,U,Mardu Heart-Piercer,0.06
Khans of Tarkir,U,Monastery Swiftspear,0.51
Khans of Tarkir,U,Murderous Cut,0.05
Khans of Tarkir,U,Mystic Monastery,0.05
Khans of Tarkir,C,Naturalize,0.01
Khans of Tarkir,U,Nomad Outpost,0.05
Khans of Tarkir,U,Opulent Palace,0.05
Khans of Tarkir,C,Ponyback Brigade,0.01
Khans of Tarkir,U,Sandsteppe Citadel,0.1
Khans of Tarkir,C,Scoured Barrens,0.06
Khans of Tarkir,U,Secret Plans,0.06
Khans of Tarkir,U,Stubborn Denial,0.25
Khans of Tarkir,C,Sultai Scavenger,0.01
Khans of Tarkir,C,Temur Banner,0.01
Khans of Tarkir,C,Thornwood Falls,0.06
Khans of Tarkir,U,Tomb of the Spirit Dragon,0.02
Khans of Tarkir,C,Tranquil Cove,0.05
Khans of Tarkir,U,Tuskguard Captain,0.05
Legends,U,AErathi Berserker,0.02
Legends,U,Abomination,0.08
Legends,U,Adventurers' Guildhouse,0.51
Legends,C,Alabaster Potion,0.05
Legends,C,Anti-Magic Aura,0.06
Legends,U,Arboria,3.55
Legends,C,Avoid Fate,1.35
Legends,U,Azure Drake,0.25
Legends,U,Backdraft,0.07
Legends,U,Backfire,0.08
Legends,U,Barktooth Warbeard,0.2
Legends,U,Black Mana Battery,0.23
Legends,U,Blight,1.8
Legends,U,Blood Lust,3.75
Legends,U,Blue Mana Battery,0.15
Legends,C,Boomerang,0.18
Legends,U,Brine Hag,0.09
Legends,U,Cathedral of Serra,0.65
Legends,C,Chain Lightning,4.5
Legends,U,Craw Giant,0.25
Legends,U,Crevasse,0.05
Legends,C,Crimson Kobolds,0.2
Legends,C,Crookshank Kobolds,0.1
Legends,C,Darkness,4.0
Legends,U,Deadfall,0.05
Legends,U,Demonic Torment,0.16
Legends,U,Dream Coat,0.5
Legends,U,Dwarven Song,0.05
Legends,C,Enchanted Being,0.05
Legends,C,Energy Tap,0.05
Legends,C,Equinox,0.16
Legends,U,Eternal Warrior,0.05
Legends,U,Fallen Angel,1.6
Legends,C,Flash Counter,0.05
Legends,U,Floral Spuzzem,0.06
Legends,U,Fortified Area,0.01
Legends,U,Frost Giant,0.05
Legends,C,Glyph of Delusion,0.05
Legends,U,Great Defender,0.07
Legends,U,Great Wall,0.06
Legends,U,Greater Realm of Preservation,0.62
Legends,U,Green Mana Battery,0.06
Legends,U,Hammerheim,1.05
Legends,C,Headless Horseman,0.05
Legends,U,Heaven's Gate,0.2
Legends,C,Hell Swarm,0.05
Legends,C,Holy Day,0.08
Legends,U,Horror of Horrors,0.1
Legends,U,Hunding Gjornersen,0.1
Legends,U,Hyperion Blacksmith,0.05
Legends,U,Ichneumon Druid,0.4
Legends,C,Indestructible Aura,0.05
Legends,U,Infernal Medusa,0.5
Legends,U,Ivory Guardians,0.06
Legends,U,Jasmine Boreal,0.1
Legends,U,Jedit Ojanen,0.15
Legends,U,Jerrard of the Closed Fist,1.0
Legends,U,Karakas,40.0
Legends,U,Kasimir the Lone Wolf,0.2
Legends,U,Kismet,5.1
Legends,U,Kobold Drill Sergeant,0.95
Legends,U,Kobold Taskmaster,0.25
Legends,C,Kobolds of Kher Keep,0.68
Legends,U,Kry Shield,0.06
Legends,U,Lady Orca,0.15
Legends,U,Land Tax,20.0
Legends,U,Lesser Werewolf,0.18
Legends,U,Life Chisel,0.08
Legends,U,Lord Magnus,0.23
Legends,U,Mana Drain,105.0
Legends,U,Marble Priest,0.08
Legends,U,Marhault Elsdragon,0.05
Legends,U,Mountain Stronghold,0.05
Legends,U,Mountain Yeti,0.17
Legends,C,Osai Vultures,0.05
Legends,U,Part Water,0.2
Legends,U,Pavel Maliki,0.1
Legends,U,Pendelhaven,5.5
Legends,U,Pradesh Gypsies,0.05
Legends,U,Presence of the Master,3.45
Legends,U,Primordial Ooze,0.05
Legends,U,Princess Lucrezia,0.2
Legends,C,Psychic Purge,0.06
Legends,U,Puppet Master,0.07
Legends,C,Pyrotechnics,0.05
Legends,U,Quagmire,0.05
Legends,U,Rabid Wombat,0.45
Legends,U,Radjan Spirit,0.1
Legends,U,Ramirez DePietro,4.25
Legends,U,Red Mana Battery,0.2
Legends,U,Reincarnation,0.76
Legends,U,Relic Barrier,2.4
Legends,U,Relic Bind,0.01
Legends,C,Remove Soul,0.05
Legends,U,Reset,14.5
Legends,U,Righteous Avengers,0.06
Legends,U,Riven Turnbull,0.12
Legends,U,Sea Kings' Blessing,0.12
Legends,U,Seafarer's Quay,0.09
Legends,U,Segovian Leviathan,0.06
Legends,U,Shield Wall,0.08
Legends,U,Shimian Night Stalker,0.06
Legends,U,Silhouette,0.24
Legends,U,Sir Shandlar of Eberyn,0.1
Legends,U,Sivitri Scarzam,0.15
Legends,U,Spectral Cloak,0.08
Legends,U,Spirit Link,6.5
Legends,U,Storm Seeker,1.8
Legends,U,Sunastian Falconer,0.1
Legends,U,Sylvan Library,30.0
Legends,U,Sylvan Paradise,0.25
Legends,U,Takklemaggot,0.06
Legends,U,The Lady of the Mountain,0.2
Legends,U,Tolaria,0.3
Legends,U,Tor Wauki,0.12
Legends,U,Torsten Von Ursus,0.12
Legends,U,Touch of Darkness,0.23
Legends,C,Tundra Wolves,0.05
Legends,U,Undertow,0.05
Legends,U,Underworld Dreams,24.0
Legends,U,Unholy Citadel,0.9
Legends,U,Untamed Wilds,0.75
Legends,U,Urborg,2.35
Legends,C,Vampire Bats,0.05
Legends,U,Visions,0.1
Legends,C,Walking Dead,0.05
Legends,C,Wall of Caltrops,0.05
Legends,U,Wall of Dust,0.05
Legends,C,Wall of Earth,0.05
Legends,U,Wall of Light,0.3
Legends,U,Wall of Putrid Flesh,0.2
Legends,U,Wall of Tombstones,0.5
Legends,C,Wall of Vapor,0.05
Legends,U,Wall of Wonder,0.08
Legends,U,Whirling Dervish,3.8
Legends,U,White Mana Battery,0.15
Legends,U,Winds of Change,8.5
Legions,U,Blade Sliver,0.1
Legions,U,Corpse Harvester,0.05
Legions,C,Crypt Sliver,0.05
Legions,U,Dark Supplicant,0.06
Legions,C,Defiant Elf,0.06
Legions,U,Gempalm Incinerator,0.07
Legions,C,Gempalm Polluter,0.05
Legions,U,Goblin Assassin,0.05
Legions,C,Hunter Sliver,0.1
Legions,U,Noxious Ghoul,0.52
Legions,C,Plated Sliver,0.05
Legions,C,Quick Sliver,0.1
Legions,U,Root Sliver,0.75
Legions,U,Shifting Sliver,0.86
Legions,U,Stoic Champion,0.06
Legions,C,Timberwatch Elf,0.05
Legions,U,Warbreak Trumpeter,0.06
Legions,U,Ward Sliver,0.16
Legions,U,Wirewood Channeler,0.5
Lorwyn,C,Aquitect's Will,0.07
Lorwyn,C,Black Poplar Shaman,0.02
Lorwyn,U,Boggart Shenanigans,0.15
Lorwyn,C,Broken Ambitions,0.02
Lorwyn,U,Burrenton Forge-Tender,0.5
Lorwyn,C,Caterwauling Boggart,0.06
Lorwyn,U,Changeling Berserker,0.06
Lorwyn,U,Changeling Titan,0.06
Lorwyn,U,Crib Swap,0.1
Lorwyn,C,Elvish Branchbender,0.02
Lorwyn,U,Elvish Harbinger,1.15
Lorwyn,U,Elvish Promenade,2.0
Lorwyn,U,Faerie Harbinger,0.15
Lorwyn,U,Faerie Tauntings,0.1
Lorwyn,C,Faerie Trickery,0.05
Lorwyn,U,Fallowsage,0.06
Lorwyn,U,Familiar's Ruse,0.06
Lorwyn,C,Fertile Ground,0.06
Lorwyn,U,Flamekin Harbinger,1.0
Lorwyn,U,Giant Harbinger,0.05
Lorwyn,C,Gilt-Leaf Ambush,0.02
Lorwyn,C,Goldmeadow Harrier,0.02
Lorwyn,U,Harpoon Sniper,0.01
Lorwyn,U,Hunter of Eyeblights,0.02
Lorwyn,U,Imperious Perfect,0.5
Lorwyn,C,Ingot Chewer,0.05
Lorwyn,U,Jagged-Scar Archers,0.5
Lorwyn,U,Kithkin Harbinger,0.02
Lorwyn,U,Knight of Meadowgrain,0.6
Lorwyn,C,Lignify,0.06
Lorwyn,C,Lys Alana Huntmaster,0.05
Lorwyn,U,Marsh Flitter,0.06
Lorwyn,U,Merrow Commerce,0.5
Lorwyn,U,Merrow Harbinger,0.19
Lorwyn,U,Merrow Reejerey,3.25
Lorwyn,C,Mulldrifter,0.25
Lorwyn,U,Nectar Faerie,0.1
Lorwyn,C,Needle Drop,0.1
Lorwyn,C,Nightshade Stinger,0.06
Lorwyn,C,Oblivion Ring,0.06
Lorwyn,C,Pestermite,0.05
Lorwyn,U,Pollen Lullaby,0.05
Lorwyn,C,Ponder,0.5
Lorwyn,U,Prowess of the Fair,0.1
Lorwyn,U,Seedguide Ash,0.15
Lorwyn,U,Shriekmaw,0.25
Lorwyn,U,Silvergill Adept,1.25
Lorwyn,C,Spellstutter Sprite,0.38
Lorwyn,C,Springleaf Drum,0.3
Lorwyn,C,Streambed Aquitects,0.06
Lorwyn,C,Tarfire,0.05
Lorwyn,C,Tideshaper Mystic,0.05
Lorwyn,U,Treefolk Harbinger,1.0
Lorwyn,U,Vivid Crag,0.05
Lorwyn,U,Vivid Creek,0.05
Lorwyn,U,Vivid Grove,0.05
Lorwyn,U,Vivid Marsh,0.05
Lorwyn,U,Vivid Meadow,0.05
Lorwyn,C,Woodland Changeling,0.06
Lorwyn,U,Wren's Run Vanquisher,0.15
M10,U,Acidic Slime,0.05
M10,C,Burning Inquiry,0.21
M10,U,Diabolic Tutor,0.05
M10,C,Doom Blade,0.05
M10,U,Dragon's Claw,0.05
